N,EMG_0,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,VBAT
9027,-118950.0,349256.0,352708.0,303291.0,-31370.0,354304.0,354059.0,343766.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9028,-120918.0,343825.0,347283.0,305018.0,-30428.0,348940.0,348643.0,343536.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9029,-121412.0,344495.0,347953.0,307394.0,-28714.0,349601.0,349303.0,343856.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9030,-120384.0,340391.0,343852.0,307708.0,-28914.0,345519.0,345266.0,342654.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9031,-117498.0,340253.0,343729.0,306089.0,-31383.0,345382.0,345317.0,346506.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9032,-116454.0,345203.0,348686.0,305500.0,-31967.0,350281.0,350299.0,351693.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9033,-118129.0,348623.0,352106.0,306072.0,-30382.0,353613.0,353661.0,354177.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9034,-118513.0,348219.0,351700.0,304628.0,-31674.0,353264.0,353288.0,354231.0,-3928.0,-16032.0,1983.0,-3385.0,2162.0,-1817.0,4005.0
9035,-118449.0,353096.0,356573.0,302766.0,-32341.0,358078.0,358138.0,358618.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9036,-118716.0,355459.0,358927.0,302433.0,-32977.0,360468.0,360460.0,360991.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9037,-119291.0,356074.0,359526.0,302193.0,-32041.0,361138.0,360931.0,360167.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9038,-120331.0,349478.0,352936.0,302521.0,-32835.0,354566.0,354563.0,355913.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9039,-121290.0,347355.0,350819.0,303543.0,-32899.0,352470.0,352451.0,353994.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9040,-121988.0,347446.0,350912.0,305343.0,-31700.0,352582.0,352540.0,354068.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9041,-121569.0,351624.0,355098.0,306375.0,-29834.0,356678.0,356701.0,357897.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9042,-120698.0,349241.0,352724.0,304094.0,-31699.0,354244.0,354389.0,356299.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9043,-119840.0,349003.0,352479.0,303411.0,-33720.0,354054.0,354129.0,355915.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9044,-120739.0,355609.0,359068.0,303541.0,-32942.0,360663.0,360634.0,362129.0,-3818.0,-15404.0,1979.0,-5036.0,1598.0,-1453.0,4005.0
9045,-122471.0,354753.0,358206.0,303733.0,-31229.0,359836.0,359743.0,361264.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9046,-122882.0,354911.0,358377.0,303534.0,-31639.0,359944.0,360023.0,361560.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9047,-122358.0,356792.0,360249.0,302696.0,-32200.0,361844.0,361876.0,363153.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9048,-122950.0,351129.0,354603.0,303465.0,-33103.0,356156.0,356266.0,358213.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9049,-124070.0,340322.0,343791.0,303944.0,-32989.0,345449.0,345440.0,347403.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9050,-124436.0,338932.0,342405.0,305288.0,-31804.0,344072.0,344046.0,346010.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9051,-123622.0,345047.0,348524.0,306047.0,-31199.0,350174.0,350173.0,352141.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9052,-123629.0,351736.0,355208.0,305633.0,-30459.0,356802.0,356879.0,358847.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9053,-124018.0,349823.0,353293.0,304576.0,-31779.0,354868.0,354969.0,356935.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9054,-123517.0,353703.0,357181.0,303000.0,-32871.0,358683.0,358856.0,360829.0,-3672.0,-16123.0,1769.0,-3945.0,1415.0,-258.0,4005.0
9055,-124335.0,353966.0,357449.0,303342.0,-32349.0,358938.0,359111.0,361081.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9056,-124692.0,355246.0,358718.0,303613.0,-32754.0,360229.0,360390.0,362360.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9057,-124937.0,356726.0,360192.0,302408.0,-33446.0,361732.0,361866.0,363846.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9058,-124981.0,352230.0,355713.0,301796.0,-33902.0,357184.0,357393.0,359378.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9059,-123782.0,352392.0,355873.0,301259.0,-35206.0,357367.0,357556.0,359544.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9060,-124057.0,350793.0,354264.0,302401.0,-34664.0,355829.0,355943.0,357927.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9061,-124429.0,350186.0,353672.0,302954.0,-33928.0,355198.0,355349.0,357330.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9062,-124592.0,348046.0,351522.0,303963.0,-32812.0,353139.0,353191.0,355168.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9063,-124042.0,353890.0,357358.0,304332.0,-31392.0,358958.0,359035.0,361019.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9064,-124152.0,351610.0,355087.0,303906.0,-31482.0,356631.0,356765.0,358742.0,-3663.0,-16750.0,1769.0,-1691.0,1508.0,-298.0,4005.0
9065,-123081.0,352129.0,355595.0,301837.0,-34284.0,357193.0,357282.0,359251.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9066,-122451.0,359421.0,362861.0,300496.0,-34852.0,364499.0,364566.0,366552.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9067,-123602.0,356268.0,359733.0,300919.0,-34567.0,361266.0,361428.0,363414.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9068,-124766.0,352356.0,355834.0,302344.0,-33642.0,357368.0,357522.0,359494.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9069,-124879.0,348635.0,352100.0,302551.0,-35167.0,353753.0,353778.0,355753.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9070,-124816.0,347104.0,350563.0,302706.0,-35387.0,352229.0,352238.0,354218.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9071,-124807.0,345415.0,348881.0,301833.0,-35454.0,350526.0,350555.0,352536.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9072,-125070.0,351649.0,355120.0,302550.0,-34313.0,356654.0,356812.0,358793.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9073,-126735.0,351032.0,354523.0,305391.0,-31794.0,356009.0,356194.0,358178.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9074,-126692.0,351351.0,354822.0,304242.0,-32242.0,356404.0,356494.0,358482.0,-3574.0,-16987.0,1409.0,-662.0,1685.0,13.0,4005.0
9075,-125665.0,357250.0,360699.0,302521.0,-32126.0,362351.0,362390.0,364383.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9076,-125732.0,354533.0,358001.0,302646.0,-32634.0,359530.0,359689.0,361673.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9077,-126314.0,352320.0,355798.0,302712.0,-32472.0,357313.0,357477.0,359464.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9078,-127297.0,345971.0,349446.0,303676.0,-32524.0,351061.0,351108.0,353093.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9079,-126931.0,350249.0,353733.0,303826.0,-33201.0,355246.0,355406.0,357391.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9080,-126187.0,347534.0,351009.0,302210.0,-35152.0,352601.0,352684.0,354668.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9081,-124781.0,350091.0,353546.0,300959.0,-36500.0,355198.0,355234.0,357221.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9082,-124987.0,355394.0,358849.0,300614.0,-36081.0,360450.0,360555.0,362547.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9083,-126161.0,353464.0,356923.0,301188.0,-35477.0,358515.0,358620.0,360618.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9084,-127224.0,356581.0,360044.0,301943.0,-33589.0,361577.0,361707.0,363738.0,-3657.0,-16393.0,989.0,-1953.0,833.0,280.0,4005.0
9085,-127072.0,363163.0,366596.0,299806.0,-33762.0,368271.0,368255.0,370316.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9086,-127756.0,362249.0,365676.0,298864.0,-34517.0,367365.0,367383.0,369404.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9087,-128293.0,357902.0,361360.0,299273.0,-35930.0,362874.0,363053.0,365074.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9088,-128510.0,353581.0,357049.0,299999.0,-35836.0,358524.0,358746.0,360754.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9089,-127882.0,350284.0,353751.0,301918.0,-35584.0,355360.0,355427.0,357428.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9090,-127131.0,347036.0,350498.0,302680.0,-35534.0,352168.0,352170.0,354164.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9091,-127128.0,348649.0,352106.0,302547.0,-35376.0,353767.0,353791.0,355779.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9092,-127074.0,352608.0,356074.0,303046.0,-35719.0,357626.0,357763.0,359758.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9093,-128524.0,354738.0,358201.0,302853.0,-35155.0,359748.0,359887.0,361896.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9094,-128987.0,360939.0,364371.0,300926.0,-34571.0,366031.0,366064.0,368089.0,-3552.0,-16035.0,696.0,-2232.0,347.0,483.0,4005.0
9095,-129112.0,358178.0,361616.0,298922.0,-35514.0,363256.0,363300.0,365330.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9096,-129172.0,356105.0,359556.0,299327.0,-36280.0,360842.0,361034.0,363249.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9097,-129599.0,358999.0,362451.0,300112.0,-36181.0,363436.0,363690.0,366130.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9098,-130641.0,353716.0,357171.0,300858.0,-35664.0,358760.0,358838.0,360857.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9099,-130022.0,353376.0,356827.0,301154.0,-34974.0,358459.0,358512.0,360518.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9100,-128926.0,347453.0,350911.0,300309.0,-36882.0,352544.0,352587.0,354588.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9101,-128345.0,354209.0,357671.0,299463.0,-37550.0,359185.0,359357.0,361370.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9102,-129211.0,355434.0,358891.0,299524.0,-37071.0,360431.0,360585.0,362595.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9103,-129876.0,354449.0,357904.0,298514.0,-37693.0,359459.0,359606.0,361611.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9104,-130429.0,354601.0,358056.0,299104.0,-37614.0,359588.0,359686.0,361755.0,-3588.0,-16513.0,402.0,-830.0,526.0,363.0,4005.0
9105,-131323.0,357673.0,361121.0,298999.0,-37114.0,362594.0,362718.0,364827.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9106,-131449.0,360926.0,364363.0,299029.0,-37086.0,365592.0,365694.0,368059.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9107,-130519.0,360716.0,364149.0,298459.0,-37423.0,365116.0,365174.0,367818.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9108,-129926.0,354631.0,358067.0,298486.0,-38525.0,359592.0,359682.0,361763.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9109,-130778.0,355259.0,358707.0,300210.0,-36639.0,360186.0,360298.0,362403.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9110,-131784.0,346671.0,350124.0,301152.0,-35663.0,351764.0,351789.0,353791.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9111,-132812.0,349244.0,352689.0,300962.0,-36178.0,354356.0,354357.0,356368.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9112,-133784.0,354994.0,358443.0,300493.0,-35504.0,360007.0,360114.0,362134.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9113,-133852.0,357407.0,360853.0,300014.0,-34677.0,362421.0,362527.0,364553.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9114,-133219.0,355769.0,359222.0,300216.0,-35076.0,360777.0,360913.0,362912.0,-3756.0,-16590.0,303.0,825.0,474.0,74.0,4005.0
9115,-132491.0,356747.0,360189.0,299035.0,-36003.0,361794.0,361876.0,363875.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9116,-131157.0,359227.0,362673.0,297709.0,-37045.0,364255.0,364359.0,366369.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9117,-131797.0,356478.0,359929.0,298513.0,-37782.0,361488.0,361613.0,363620.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9118,-131924.0,354629.0,358070.0,298271.0,-38670.0,359614.0,359628.0,361751.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9119,-131929.0,356576.0,360018.0,298591.0,-38303.0,361484.0,361508.0,363694.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9120,-131900.0,346769.0,350216.0,298859.0,-38982.0,351852.0,351886.0,353879.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9121,-132361.0,351953.0,355401.0,298286.0,-38705.0,357001.0,357088.0,359084.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9122,-132647.0,353422.0,356863.0,298606.0,-38718.0,358448.0,358486.0,360551.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9123,-133881.0,357673.0,361111.0,300130.0,-36296.0,362673.0,362696.0,364806.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9124,-134279.0,355726.0,359161.0,299518.0,-36734.0,360727.0,360668.0,362836.0,-3915.0,-16427.0,399.0,689.0,-158.0,219.0,4005.0
9125,-134356.0,362007.0,365431.0,297458.0,-37296.0,366989.0,366818.0,369115.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9126,-136359.0,359921.0,363354.0,298236.0,-37041.0,364953.0,365033.0,367051.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9127,-136714.0,357780.0,361217.0,298656.0,-37866.0,362826.0,362887.0,364905.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9128,-134511.0,353084.0,356512.0,296954.0,-40196.0,358076.0,358126.0,360195.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9129,-134556.0,356517.0,359951.0,296871.0,-40300.0,361401.0,361528.0,363638.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9130,-134902.0,357513.0,360944.0,296260.0,-40546.0,362497.0,362636.0,364646.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9131,-134373.0,358531.0,361975.0,296550.0,-40914.0,363438.0,363673.0,365682.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9132,-134512.0,357670.0,361108.0,297097.0,-40039.0,362688.0,362812.0,364813.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9133,-135306.0,357311.0,360758.0,297271.0,-40098.0,362301.0,362454.0,364458.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9134,-135845.0,358351.0,361784.0,295928.0,-40812.0,363262.0,363378.0,365482.0,-3957.0,-15910.0,376.0,-412.0,-663.0,127.0,4005.0
9135,-135716.0,364108.0,367522.0,294749.0,-40769.0,368996.0,369065.0,371232.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9136,-136131.0,361562.0,364989.0,295178.0,-40804.0,366548.0,366537.0,368698.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9137,-137747.0,359789.0,363232.0,296799.0,-40102.0,364689.0,364619.0,366928.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9138,-138758.0,357272.0,360713.0,297440.0,-39087.0,362203.0,362395.0,364421.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9139,-138862.0,355538.0,358988.0,297088.0,-39700.0,360476.0,360671.0,362681.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9140,-138299.0,352098.0,355533.0,296710.0,-40742.0,357068.0,357204.0,359217.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9141,-138302.0,354395.0,357818.0,295829.0,-40898.0,359340.0,359476.0,361509.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9142,-139918.0,357420.0,360852.0,296198.0,-39794.0,362396.0,362379.0,364538.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9143,-139929.0,359189.0,362629.0,298712.0,-38256.0,364133.0,363915.0,366298.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9144,-137807.0,364563.0,367969.0,296500.0,-39696.0,369414.0,369256.0,371662.0,-3940.0,-15991.0,216.0,-452.0,-330.0,81.0,4005.0
9145,-137263.0,361829.0,365256.0,294778.0,-41104.0,366568.0,366778.0,368961.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9146,-138371.0,360353.0,363788.0,295136.0,-40336.0,365302.0,365320.0,367490.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9147,-139380.0,359586.0,363026.0,296283.0,-39689.0,364529.0,364359.0,366710.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9148,-138762.0,359384.0,362812.0,294719.0,-41286.0,364381.0,364486.0,366529.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9149,-140489.0,356644.0,360064.0,294767.0,-41864.0,361648.0,361743.0,363777.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9150,-142796.0,351754.0,355176.0,296407.0,-40934.0,356793.0,356873.0,358858.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9151,-142247.0,351874.0,355296.0,296813.0,-40111.0,356963.0,356988.0,358979.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9152,-138824.0,356844.0,360268.0,295752.0,-41869.0,361886.0,361961.0,363971.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9153,-138040.0,355241.0,358661.0,295890.0,-42397.0,360241.0,360308.0,362354.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9154,-138894.0,362916.0,366329.0,295459.0,-41708.0,367375.0,367514.0,369939.0,-3803.0,-16282.0,368.0,253.0,131.0,-27.0,4005.0
9155,-138954.0,365687.0,369090.0,295136.0,-41380.0,369442.0,369684.0,372624.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9156,-139051.0,363038.0,366453.0,293927.0,-43594.0,367268.0,367448.0,369766.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9157,-141349.0,365864.0,369271.0,293818.0,-41998.0,368906.0,369276.0,372151.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9158,-142779.0,358318.0,361744.0,295146.0,-41557.0,363122.0,363294.0,365403.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9159,-142241.0,350604.0,354030.0,296086.0,-42388.0,355699.0,355702.0,357698.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9160,-141321.0,352532.0,355956.0,296690.0,-42511.0,357594.0,357631.0,359633.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9161,-140946.0,356094.0,359538.0,296675.0,-41287.0,361062.0,361203.0,363222.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9162,-138685.0,354918.0,358346.0,294728.0,-43451.0,359838.0,359894.0,362018.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9163,-138827.0,360213.0,363643.0,294131.0,-42512.0,364981.0,365118.0,367326.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9164,-140234.0,361709.0,365138.0,295118.0,-42076.0,366631.0,366676.0,368836.0,-3728.0,-16153.0,732.0,155.0,-194.0,-265.0,4005.0
9165,-141537.0,361127.0,364562.0,295233.0,-41844.0,365996.0,366014.0,368246.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9166,-141650.0,362161.0,365593.0,294213.0,-42943.0,366842.0,366959.0,369276.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9167,-140829.0,362413.0,365839.0,293374.0,-42845.0,366860.0,366847.0,369494.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9168,-140744.0,361273.0,364686.0,293358.0,-43789.0,366198.0,366359.0,368397.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9169,-141693.0,358851.0,362273.0,294580.0,-43639.0,363777.0,363967.0,365978.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9170,-142395.0,355345.0,358770.0,294831.0,-44017.0,360319.0,360364.0,362453.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9171,-141253.0,358976.0,362414.0,294096.0,-44280.0,363853.0,363959.0,366101.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9172,-140241.0,358238.0,361669.0,294301.0,-44614.0,362999.0,363000.0,365201.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9173,-140445.0,362528.0,365959.0,294513.0,-44319.0,366981.0,366917.0,369409.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9174,-140567.0,365268.0,368690.0,293624.0,-45190.0,369120.0,369623.0,372263.0,-3632.0,-15856.0,1083.0,-942.0,-515.0,-281.0,4005.0
9175,-140716.0,365836.0,369266.0,292915.0,-45854.0,367210.0,369942.0,372782.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9176,-142296.0,366530.0,369947.0,292290.0,-44490.0,368986.0,370334.0,373244.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9177,-143299.0,367005.0,370408.0,292034.0,-43346.0,369061.0,369185.0,373323.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9178,-142976.0,360163.0,363576.0,292114.0,-43976.0,364678.0,364805.0,367233.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9179,-142084.0,351676.0,355088.0,292633.0,-45491.0,356635.0,356723.0,358771.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9180,-142965.0,352566.0,355974.0,292516.0,-45316.0,357609.0,357625.0,359669.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9181,-143011.0,356081.0,359494.0,293416.0,-44336.0,361015.0,360968.0,363164.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9182,-141995.0,361407.0,364823.0,294313.0,-43087.0,365840.0,365881.0,368283.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9183,-141444.0,363083.0,366491.0,296040.0,-42370.0,367286.0,367323.0,369845.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9184,-142436.0,361227.0,364634.0,294476.0,-43424.0,365801.0,365973.0,368090.0,-3392.0,-16098.0,1026.0,-791.0,89.0,-389.0,4005.0
9185,-144466.0,365783.0,369196.0,291484.0,-44135.0,369393.0,369704.0,371938.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9186,-145371.0,371180.0,374576.0,291452.0,-44832.0,371276.0,371273.0,375566.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9187,-146719.0,366829.0,370223.0,292681.0,-42852.0,367074.0,366237.0,371653.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9188,-147936.0,358826.0,362234.0,293725.0,-41201.0,363463.0,363383.0,365709.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9189,-146322.0,353734.0,357145.0,292088.0,-44677.0,358728.0,358753.0,360586.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9190,-143744.0,358814.0,362213.0,290156.0,-46966.0,363257.0,363266.0,364729.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9191,-141808.0,363239.0,366640.0,289843.0,-46311.0,366809.0,366636.0,366009.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9192,-140746.0,361084.0,364484.0,290455.0,-46746.0,365346.0,365007.0,363326.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9193,-139711.0,364477.0,367876.0,293540.0,-43006.0,368474.0,366859.0,361022.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9194,-138526.0,370245.0,373612.0,294897.0,-39952.0,374232.0,370660.0,356572.0,-3193.0,-16390.0,958.0,-2.0,392.0,-785.0,4005.0
9195,-136907.0,379786.0,383148.0,290298.0,-44344.0,373570.0,375233.0,352958.0,-3088.0,-16359.0,1343.0,-453.0,-1074.0,-383.0,4005.0
9196,-135521.0,391413.0,394756.0,287628.0,-48584.0,367529.0,371255.0,348988.0,-3088.0,-16359.0,1343.0,-453.0,-1074.0,-383.0,4005.0
9197,-134741.0,392954.0,396294.0,287761.0,-48325.0,365946.0,365763.0,344783.0,-3088.0,-16359.0,1343.0,-453.0,-1074.0,-383.0,4005.0
9198,-134044.0,380165.0,383526.0,287896.0,-49566.0,362887.0,362579.0,340655.0,-3088.0,-16359.0,1343.0,-453.0,-1074.0,-383.0,4005.0
