N,EMG_0,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,VBAT
4956,211689.0,118908.0,-49657.0,188789.0,289826.0,620689.0,213286.0,249428.0,10846.0,5176.0,11200.0,276.0,1768.0,1584.0,3649.0
4957,211503.0,118841.0,-49701.0,188716.0,289778.0,620680.0,213113.0,249197.0,10846.0,5176.0,11200.0,276.0,1768.0,1584.0,3649.0
4958,211554.0,118996.0,-49544.0,188863.0,289918.0,620873.0,213243.0,249129.0,10846.0,5176.0,11200.0,276.0,1768.0,1584.0,3649.0
4959,211356.0,118823.0,-49656.0,188751.0,289826.0,620803.0,213248.0,248921.0,10846.0,5176.0,11200.0,276.0,1768.0,1584.0,3649.0
4960,211215.0,118756.0,-49669.0,188719.0,289816.0,620854.0,213121.0,248826.0,10846.0,5176.0,11200.0,276.0,1768.0,1584.0,3649.0
4961,211183.0,118863.0,-49572.0,188789.0,289892.0,620984.0,212827.0,248811.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4962,211557.0,119364.0,-49162.0,189148.0,290184.0,621259.0,212679.0,248974.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4963,211956.0,119580.0,-49045.0,189209.0,290229.0,621285.0,212493.0,249057.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4964,211683.0,119258.0,-49329.0,188881.0,289906.0,620995.0,212277.0,248763.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4965,210936.0,118861.0,-49584.0,188656.0,289693.0,620901.0,212492.0,248350.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4966,210485.0,118630.0,-49671.0,188652.0,289779.0,621173.0,213011.0,248083.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4967,210738.0,118573.0,-49886.0,188366.0,289513.0,620996.0,213548.0,248194.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4968,210664.0,118354.0,-50141.0,188084.0,289299.0,620892.0,213928.0,248217.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4969,211222.0,118976.0,-49454.0,188804.0,290004.0,621681.0,214342.0,248857.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4970,211342.0,119171.0,-49247.0,188974.0,290145.0,621851.0,214098.0,249071.0,10832.0,5496.0,11237.0,-524.0,1325.0,1155.0,3649.0
4971,211314.0,119023.0,-49468.0,188718.0,289878.0,621619.0,213528.0,249208.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4972,211234.0,119031.0,-49437.0,188754.0,289944.0,621741.0,213175.0,249116.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4973,210758.0,119019.0,-49318.0,188897.0,290122.0,622031.0,213419.0,248891.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4974,210399.0,118813.0,-49391.0,188831.0,290074.0,622050.0,213457.0,248618.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4975,211111.0,118762.0,-49599.0,188541.0,289748.0,621763.0,213602.0,248549.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4976,211162.0,118984.0,-49470.0,188636.0,289838.0,621936.0,214120.0,248794.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4977,211261.0,119006.0,-49504.0,188563.0,289741.0,621881.0,213916.0,248853.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4978,211193.0,119119.0,-49285.0,188799.0,289966.0,622097.0,213733.0,248546.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4979,210466.0,118911.0,-49322.0,188785.0,289965.0,622128.0,213524.0,248035.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4980,210420.0,119131.0,-49184.0,188862.0,289976.0,622149.0,213335.0,248116.0,10588.0,5543.0,11374.0,-985.0,331.0,790.0,3649.0
4981,211119.0,119312.0,-49121.0,188845.0,289868.0,622003.0,212653.0,247993.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4982,211528.0,119569.0,-49048.0,188833.0,289818.0,622006.0,212391.0,248317.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4983,210878.0,119132.0,-49204.0,188804.0,289954.0,622304.0,212636.0,248426.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4984,210977.0,118894.0,-49286.0,188754.0,289971.0,622435.0,213083.0,248961.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4985,211485.0,119205.0,-49192.0,188796.0,290015.0,622576.0,213814.0,249256.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4986,210800.0,118708.0,-49709.0,188240.0,289512.0,622189.0,214338.0,248869.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4987,210579.0,118626.0,-49719.0,188236.0,289484.0,622232.0,214541.0,248646.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4988,210479.0,118561.0,-49737.0,188209.0,289424.0,622197.0,213953.0,248455.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4989,210578.0,118741.0,-49562.0,188351.0,289524.0,622329.0,213432.0,248426.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4990,210104.0,118548.0,-49761.0,188123.0,289269.0,622129.0,213019.0,247724.0,10361.0,5434.0,11528.0,-1116.0,-408.0,615.0,3649.0
4991,210036.0,118733.0,-49588.0,188293.0,289431.0,622334.0,213184.0,247173.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4992,209776.0,118577.0,-49672.0,188236.0,289434.0,622440.0,213516.0,247210.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4993,210134.0,118633.0,-49723.0,188103.0,289259.0,622324.0,213779.0,248129.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4994,211229.0,119411.0,-49073.0,188703.0,289766.0,622828.0,213924.0,249561.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4995,211391.0,119239.0,-49309.0,188459.0,289516.0,622569.0,213669.0,250278.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4996,210909.0,118738.0,-49722.0,188048.0,289073.0,622101.0,213479.0,250108.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4997,210824.0,119178.0,-49197.0,188564.0,289550.0,622568.0,213411.0,249724.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4998,210457.0,118982.0,-49279.0,188546.0,289679.0,622901.0,213544.0,249462.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
4999,210220.0,118733.0,-49615.0,188170.0,289358.0,622780.0,213794.0,249441.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
5000,209992.0,118353.0,-49936.0,187847.0,289037.0,622552.0,214039.0,249441.0,10287.0,5198.0,11690.0,-753.0,-315.0,638.0,3649.0
5001,209959.0,118308.0,-50044.0,187704.0,288887.0,622471.0,213856.0,249395.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5002,210214.0,118531.0,-49866.0,187856.0,289013.0,622621.0,213631.0,249769.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5003,210319.0,118733.0,-49629.0,188080.0,289220.0,622882.0,213633.0,249780.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5004,210114.0,118634.0,-49724.0,187961.0,289070.0,622749.0,213259.0,249234.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5005,210051.0,118910.0,-49383.0,188284.0,289299.0,622946.0,213198.0,248968.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5006,210164.0,119152.0,-49066.0,188611.0,289625.0,623333.0,213223.0,248854.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5007,210319.0,119189.0,-49061.0,188617.0,289653.0,623426.0,213364.0,249153.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5008,210341.0,119042.0,-49268.0,188382.0,289443.0,623263.0,213464.0,249400.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5009,209989.0,118754.0,-49601.0,188020.0,289101.0,622958.0,213923.0,249186.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5010,209589.0,118783.0,-49601.0,187990.0,289019.0,622902.0,214016.0,249163.0,10294.0,4947.0,11758.0,-199.0,109.0,504.0,3649.0
5011,209594.0,118835.0,-49422.0,188156.0,289194.0,623133.0,213624.0,249055.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5012,210193.0,118910.0,-49359.0,188201.0,289236.0,623213.0,213236.0,248987.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5013,210490.0,119254.0,-49047.0,188496.0,289506.0,623519.0,212823.0,249059.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5014,209951.0,118892.0,-49329.0,188275.0,289358.0,623476.0,212361.0,248539.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5015,209930.0,118932.0,-49388.0,188137.0,289186.0,623314.0,212313.0,248030.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5016,209350.0,118788.0,-49431.0,188118.0,289199.0,623392.0,213333.0,247983.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5017,209423.0,118729.0,-49465.0,188099.0,289208.0,623508.0,214628.0,248803.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5018,209441.0,118397.0,-49875.0,187647.0,288790.0,623149.0,214723.0,249465.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5019,209994.0,118413.0,-49942.0,187542.0,288674.0,623036.0,214472.0,250411.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5020,209956.0,118434.0,-49966.0,187478.0,288574.0,622971.0,214062.0,250203.0,10293.0,4760.0,11744.0,-2.0,400.0,349.0,3649.0
5021,209769.0,118519.0,-49792.0,187638.0,288733.0,623199.0,213946.0,249759.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5022,209931.0,118754.0,-49519.0,187918.0,289032.0,623566.0,214088.0,249996.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5023,210173.0,119109.0,-49188.0,188236.0,289326.0,623923.0,214228.0,250059.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5024,210046.0,119104.0,-49178.0,188218.0,289324.0,623948.0,214086.0,249843.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5025,209846.0,118989.0,-49281.0,188096.0,289176.0,623803.0,213793.0,249598.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5026,209814.0,119065.0,-49210.0,188139.0,289174.0,623803.0,213528.0,249440.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5027,209910.0,119284.0,-48981.0,188340.0,289349.0,623986.0,213524.0,249443.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5028,209814.0,119349.0,-48971.0,188341.0,289336.0,623995.0,213494.0,249325.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5029,209406.0,119265.0,-49042.0,188260.0,289244.0,623910.0,213376.0,249088.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5030,209098.0,118998.0,-49144.0,188159.0,289141.0,623833.0,213398.0,248983.0,10338.0,4712.0,11713.0,255.0,309.0,72.0,3649.0
5031,209351.0,119019.0,-49101.0,188153.0,289099.0,623823.0,213408.0,248811.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5032,209152.0,119129.0,-49010.0,188244.0,289231.0,624008.0,213186.0,248286.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5033,209117.0,119009.0,-49045.0,188248.0,289361.0,624318.0,213723.0,248372.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5034,209900.0,119106.0,-49169.0,188082.0,289216.0,624296.0,214087.0,249179.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5035,210261.0,119390.0,-48953.0,188269.0,289375.0,624492.0,213984.0,250032.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5036,209752.0,119129.0,-49182.0,188016.0,289158.0,624294.0,213703.0,249829.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5037,209393.0,119091.0,-49154.0,188063.0,289237.0,624433.0,214151.0,249201.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5038,208868.0,118924.0,-49161.0,188055.0,289223.0,624414.0,214199.0,248816.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5039,208939.0,119006.0,-49119.0,188059.0,289198.0,624394.0,213876.0,249333.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5040,209427.0,119031.0,-49211.0,187914.0,289010.0,624212.0,213709.0,250389.0,10452.0,4823.0,11596.0,75.0,187.0,-193.0,3649.0
5041,209603.0,118912.0,-49429.0,187654.0,288752.0,623953.0,213102.0,250698.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5042,209506.0,118823.0,-49434.0,187654.0,288764.0,624028.0,212784.0,250845.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5043,209114.0,118721.0,-49459.0,187617.0,288726.0,624111.0,213395.0,250238.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5044,209135.0,118606.0,-49685.0,187349.0,288444.0,623894.0,213433.0,249313.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5045,209428.0,119006.0,-49233.0,187804.0,288889.0,624348.0,213440.0,248981.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5046,209299.0,119025.0,-49137.0,187913.0,289019.0,624549.0,213788.0,248670.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5047,209150.0,118699.0,-49559.0,187444.0,288514.0,624046.0,214070.0,249386.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5048,209570.0,119371.0,-48944.0,188019.0,288968.0,624389.0,213702.0,250125.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5049,209529.0,120091.0,-48155.0,188751.0,289615.0,625024.0,213406.0,250266.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5050,209873.0,120045.0,-48110.0,188808.0,289674.0,625160.0,213479.0,249913.0,10537.0,5029.0,11577.0,13.0,39.0,-362.0,3649.0
5051,210238.0,119749.0,-48486.0,188395.0,289272.0,624811.0,213711.0,250205.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5052,209368.0,118507.0,-49752.0,187215.0,288280.0,624027.0,214113.0,250864.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5053,208344.0,117597.0,-50541.0,186509.0,287771.0,623818.0,214514.0,251091.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5054,207663.0,117638.0,-50464.0,186583.0,287848.0,624008.0,214358.0,249191.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5055,208233.0,118264.0,-49850.0,187168.0,288415.0,624622.0,214286.0,249147.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5056,209037.0,118649.0,-49609.0,187343.0,288525.0,624641.0,214316.0,250440.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5057,209393.0,118773.0,-49629.0,187267.0,288356.0,624459.0,214399.0,250949.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5058,209509.0,118564.0,-49846.0,187043.0,288102.0,624231.0,214504.0,251490.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5059,209218.0,118303.0,-50119.0,186728.0,287774.0,623928.0,214095.0,251154.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5060,209228.0,118405.0,-50016.0,186828.0,287846.0,624001.0,214109.0,251070.0,10588.0,5206.0,11480.0,-68.0,67.0,-568.0,3649.0
5061,209130.0,118685.0,-49694.0,187139.0,288126.0,624308.0,214006.0,250581.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5062,208865.0,118979.0,-49311.0,187480.0,288434.0,624629.0,213916.0,250164.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5063,208731.0,119491.0,-48757.0,188009.0,288906.0,625129.0,214136.0,250010.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5064,208275.0,119458.0,-48596.0,188242.0,289234.0,625572.0,214444.0,249403.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5065,207828.0,119181.0,-48784.0,188088.0,289090.0,625442.0,213894.0,248321.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5066,207966.0,119147.0,-48903.0,187889.0,288801.0,625095.0,212641.0,248500.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5067,208408.0,119648.0,-48526.0,188181.0,288967.0,625144.0,211989.0,248542.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5068,208793.0,120172.0,-48080.0,188592.0,289386.0,625532.0,211987.0,248450.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5069,207966.0,120010.0,-48076.0,188603.0,289428.0,625626.0,212503.0,246868.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5070,207382.0,119211.0,-48641.0,188085.0,289064.0,625422.0,214132.0,246876.0,10580.0,5199.0,11449.0,-156.0,120.0,-571.0,3649.0
5071,208109.0,118936.0,-49122.0,187583.0,288688.0,625209.0,215437.0,249056.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5072,208274.0,119163.0,-48759.0,187991.0,289115.0,625743.0,215224.0,248956.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5073,208196.0,119066.0,-48916.0,187786.0,288949.0,625652.0,214771.0,249786.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5074,208768.0,118309.0,-50054.0,186551.0,287744.0,624519.0,214549.0,252484.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5075,209934.0,118080.0,-50627.0,185873.0,287026.0,623774.0,214564.0,254904.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5076,210543.0,118048.0,-50738.0,185749.0,286898.0,623683.0,214410.0,254910.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5077,209991.0,118309.0,-50371.0,186096.0,287201.0,623991.0,214093.0,252832.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5078,208893.0,118415.0,-50062.0,186441.0,287490.0,624253.0,214010.0,251249.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5079,208048.0,118493.0,-49746.0,186789.0,287854.0,624711.0,214073.0,249931.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5080,207548.0,118043.0,-50177.0,186338.0,287418.0,624271.0,213439.0,249841.0,10602.0,5104.0,11287.0,-370.0,809.0,-274.0,3649.0
5081,207691.0,117505.0,-50720.0,185785.0,286904.0,623807.0,213311.0,250787.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5082,208026.0,118218.0,-49929.0,186576.0,287642.0,624543.0,213326.0,250177.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5083,208831.0,119534.0,-48601.0,187847.0,288749.0,625601.0,213430.0,249856.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5084,209347.0,119993.0,-48243.0,188103.0,288877.0,625711.0,212586.0,250593.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5085,210538.0,120779.0,-47739.0,188486.0,289164.0,625969.0,211903.0,251625.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5086,210088.0,120393.0,-47997.0,188321.0,289106.0,625969.0,212472.0,250411.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5087,208457.0,119703.0,-48259.0,188240.0,289201.0,626142.0,213415.0,248160.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5088,206199.0,118309.0,-49334.0,187256.0,288346.0,625444.0,213894.0,246818.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5089,206343.0,118300.0,-49523.0,186969.0,288025.0,625175.0,214178.0,246378.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5090,206375.0,118018.0,-49904.0,186525.0,287648.0,624924.0,214594.0,247467.0,10704.0,5145.0,11240.0,438.0,1700.0,156.0,3649.0
5091,204501.0,116954.0,-50747.0,185774.0,287037.0,624433.0,214766.0,249368.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5092,205813.0,117345.0,-50379.0,186137.0,287389.0,624776.0,214727.0,252004.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5093,208139.0,117904.0,-50441.0,185884.0,287131.0,624532.0,214450.0,252981.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5094,208796.0,118601.0,-49936.0,186256.0,287456.0,624804.0,214088.0,250208.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5095,207388.0,118733.0,-49491.0,186761.0,287936.0,625220.0,213469.0,246566.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5096,206503.0,118532.0,-49486.0,186744.0,287824.0,625261.0,213586.0,246575.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5097,207742.0,119146.0,-48911.0,187313.0,288335.0,625731.0,214310.0,250079.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5098,208473.0,119074.0,-49284.0,186911.0,287958.0,625248.0,213674.0,251939.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5099,207378.0,118799.0,-49620.0,186550.0,287602.0,624958.0,213651.0,251186.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5100,205717.0,118477.0,-49447.0,186816.0,287912.0,625269.0,213548.0,248031.0,10701.0,5236.0,11283.0,-48.0,1868.0,45.0,3649.0
5101,205353.0,118044.0,-49616.0,186626.0,287730.0,625013.0,213210.0,248120.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5102,205201.0,117947.0,-49957.0,186172.0,287209.0,624485.0,212877.0,249254.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5103,206632.0,118756.0,-49042.0,187141.0,288154.0,625449.0,213314.0,250069.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5104,206394.0,120118.0,-47392.0,188859.0,289789.0,626965.0,212111.0,245740.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5105,204771.0,120164.0,-47104.0,189179.0,290319.0,627641.0,212209.0,242233.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5106,203938.0,119429.0,-47809.0,188546.0,289753.0,626961.0,212368.0,243286.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5107,207225.0,118000.0,-50174.0,185851.0,287120.0,624539.0,212831.0,250471.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5108,207930.0,115654.0,-53436.0,182285.0,283664.0,621316.0,212642.0,254483.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5109,207555.0,115461.0,-53807.0,181908.0,283003.0,620380.0,211585.0,252171.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5110,207588.0,115339.0,-53979.0,181709.0,282776.0,620404.0,212743.0,254496.0,10843.0,5446.0,11080.0,504.0,3049.0,437.0,3649.0
5111,208966.0,117428.0,-51527.0,184266.0,285634.0,623282.0,214537.0,257058.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5112,207611.0,118395.0,-49914.0,185974.0,287165.0,624658.0,213614.0,253406.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5113,207030.0,117381.0,-51062.0,184780.0,285881.0,623540.0,212271.0,252211.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5114,207416.0,116326.0,-52391.0,183399.0,284608.0,622401.0,212236.0,254049.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5115,208294.0,117028.0,-51544.0,184393.0,285813.0,623436.0,213528.0,254589.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5116,208432.0,117104.0,-51657.0,184088.0,285355.0,623297.0,213879.0,257328.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5117,206961.0,118830.0,-49401.0,186408.0,287668.0,625551.0,213582.0,252330.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5118,205999.0,120233.0,-47514.0,188430.0,289633.0,627449.0,213349.0,247646.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5119,203669.0,120151.0,-47299.0,188566.0,289499.0,627399.0,212466.0,244781.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5120,204048.0,118779.0,-48947.0,186774.0,287751.0,625591.0,211558.0,247449.0,10683.0,5595.0,11061.0,-786.0,3171.0,843.0,3649.0
5121,204687.0,117270.0,-50666.0,185061.0,286214.0,624246.0,213333.0,252923.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5122,204441.0,117043.0,-50836.0,185059.0,286410.0,624773.0,214967.0,254321.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5123,203605.0,117213.0,-50659.0,185048.0,286289.0,624575.0,213506.0,250546.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5124,205152.0,117648.0,-49984.0,184226.0,285635.0,623901.0,211548.0,249390.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5125,207145.0,117888.0,-50036.0,184136.0,286048.0,624301.0,211626.0,251348.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5126,206314.0,117510.0,-51355.0,185444.0,287088.0,625242.0,212099.0,251462.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5127,204828.0,117894.0,-49992.0,185798.0,286762.0,625129.0,212120.0,250442.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5128,205205.0,118054.0,-49971.0,185331.0,286622.0,625061.0,212916.0,253129.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5129,207273.0,116844.0,-51929.0,183607.0,285050.0,623683.0,213872.0,257540.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5130,206064.0,116308.0,-52358.0,183210.0,284565.0,623261.0,213343.0,255483.0,10724.0,5911.0,10952.0,-1352.0,4748.0,1282.0,3649.0
5131,204993.0,117622.0,-50442.0,185169.0,286334.0,624878.0,212702.0,251879.0,10824.0,5998.0,10808.0,-3205.0,6018.0,1669.0,3649.0
5132,205051.0,118885.0,-48784.0,186821.0,287812.0,626244.0,211892.0,248968.0,10824.0,5998.0,10808.0,-3205.0,6018.0,1669.0,3649.0
5133,205739.0,119213.0,-48527.0,187082.0,288043.0,626426.0,211997.0,249998.0,10824.0,5998.0,10808.0,-3205.0,6018.0,1669.0,3649.0
